,IC Mean,IC Std.,Risk-Adjusted IC,t-stat(IC),p-value(IC),IC Skew,IC Kurtosis,AlphaName
1D,-0.02129888467109514,0.19655248631838648,-0.10836232636912076,-2.0417026694710936,0.04192192084148117,-0.23862929708263975,0.1288699241066884,alpha022
1D,-0.003953007347760345,0.16103787142882567,-0.024547066554512095,-0.4532906798768217,0.650628595813888,-0.13354185465320456,-0.30236260378411073,alpha023
1D,-0.014163249201175817,0.13514705240791364,-0.10479880211095507,-1.9828863897745181,0.04814616554452264,0.28582479142287265,-0.12413377831557693,alpha024
1D,0.018503942197666868,0.15137822236830462,0.122236487575119,1.2993916865600426,0.19647788692144205,0.02494625362648481,0.14788627878076,alpha025
1D,0.03674674044568412,0.14147087675702494,0.2597477395209499,3.0067974685629553,0.003157475641766093,-0.17917725018801928,-0.5443655821862285,alpha026
1D,-0.029439958774277984,0.20540272428358905,-0.1433279859211202,-2.6660546497922484,0.008035943613905725,0.011091991471144532,-0.1435482296958015,alpha027
1D,-0.033036630445605,0.16671493624897712,-0.19816239137846114,-3.7336655369321443,0.00021982609997270872,0.2102273090779145,0.13351762181317062,alpha028
1D,-0.017235974158477788,0.18314000865532584,-0.09411364717644155,-1.7782250011716925,0.07622032487778503,0.07446485617023013,-0.17594433992969538,alpha029
1D,-0.03477676809430958,0.20883009863063648,-0.16653139716138432,-3.1244059590046884,0.0019299913701484274,0.014156785895901377,0.11686683159984135,alpha031
1D,0.005577842238881961,0.0903516082755433,0.0617348417514754,1.169708278291052,0.24289653967801955,0.03223732819097577,-0.23359181199600698,alpha032
1D,-0.00036691170583572254,0.16009492679773638,-0.0022918384309533937,-0.02541771778528069,0.9797633075010322,-0.12097174212061489,-0.5622454208436762,alpha033
1D,0.03477676809430958,0.20883009863063648,0.16653139716138432,3.1244059590046884,0.0019299913701484274,-0.014156785895901377,0.11686683159984135,alpha034
1D,0.011101480311471854,0.1274966877956884,0.08707269579631602,1.6079005362441072,0.10878513567925684,-0.03404008141020582,0.15067977323457926,alpha035
1D,-0.010120629619849855,0.11252284407846166,-0.08994288851064576,,,,,alpha036
1D,0.01274049483552096,0.1287107724377647,0.09898545859229732,1.8465497860683677,0.06566377403317365,0.025961683781552274,-0.05121453280158583,alpha037
1D,0.004933584888495255,0.12654763788063997,0.03898598955397827,0.7178081932727464,0.47337137874046653,-0.1522503774591704,-0.13398938276509842,alpha039
1D,-0.02800669077406768,0.13420069005599597,-0.20869259884119623,-3.8367667474253966,0.00014882266807667485,0.11169897089805186,-0.15204039094461352,alpha040
1D,-0.006894913393489771,0.13483875474043025,-0.05113450807790937,-0.9648039688079862,0.33529977150826684,-0.09501842342988119,-0.27615961761371777,alpha041
1D,0.012580037456729783,0.129301585419496,0.09729221351707397,1.8305420735706626,0.06801185841399884,-0.17986512023644266,0.07075888311755385,alpha042
1D,-0.015250746698064978,0.15364520047349436,-0.09925950599866551,-1.8754531406042596,0.061548685106912554,-0.03450912500649296,-0.13512945034089707,alpha043
1D,-0.028817694743281073,0.1347358038457004,-0.21388297631922046,-3.995663739374188,7.876921742051997e-05,0.02871887023002164,0.08041988854800852,alpha045
1D,0.035480483761238676,0.21100878101855866,0.1681469538375187,3.100476632526758,0.00209401593495136,0.08820448830913231,0.037000932236083806,alpha046
1D,0.0006592844291354864,0.1898482877438176,0.0034726909416487794,0.06570639611699151,0.9476483590539082,0.1386494325099493,0.1540230127426998,alpha047
1D,0.01859623819145336,0.14111092894291324,0.13178453526428496,2.444239007294357,0.015018845079080457,0.11422131400877299,0.06521537924225207,alpha048
1D,0.027073661896975975,0.16131003791211102,0.16783618829552893,3.144409979893184,0.001806595287751656,0.05360311540249798,-0.04411295520534564,alpha049
1D,-0.02707405205594846,0.16130966221381154,-0.16783899789004916,-3.14446261762965,0.0018062793465037502,-0.053602942081173006,-0.04409455064839918,alpha050
1D,-0.02707405205594846,0.16130966221381154,-0.16783899789004916,-3.14446261762965,0.0018062793465037502,-0.053602942081173006,-0.04409455064839918,alpha051
1D,-0.025892818608474054,0.16557109364235167,-0.15638489810549208,-2.8708451110764837,0.004353368764063328,0.10732628220312213,0.0952504644227452,alpha052
1D,-0.01686695816938295,0.13855459746535104,-0.12173510282544717,-2.29043229151452,0.022585352054862274,-0.04323836067515238,-0.441793111328753,alpha054
1D,-0.009998747318341902,0.1367872900846373,-0.07309704952963952,-1.3537763023959792,0.1767017063361798,0.006400880721497523,-0.18782658899983184,alpha055
1D,-0.01453055697020855,0.1806500332838832,-0.08043484247453445,-1.5155085545075708,0.13053605132092092,-0.0853769155519797,0.21483040170688827,alpha057
1D,0.012772028842945551,0.1504029734222062,0.08491872568963339,1.5727168087909733,0.11670903559172817,0.10620051676784564,-0.24781192735864144,alpha059
1D,-0.0006447854807972749,0.17807465331108072,-0.0036208717456879813,-0.06715716638125976,0.9464957129418653,0.008338146658671457,-0.36510461095105295,alpha060
1D,0.009878628476141186,0.13031745237485456,0.07580434006433447,1.397762966557759,0.16309821844270994,-0.24955155261739717,0.4657934804433683,alpha061
1D,0.026615724774736844,0.10722020258953156,0.24823423321283175,4.703367325588738,3.659723196367545e-06,-0.019469033636300447,-0.047450253346700055,alpha062
1D,-0.03856922065548423,0.16253056717381867,-0.2373044118786363,-4.496276772958543,9.354115366601735e-06,0.04134205284912958,0.1230600080116111,alpha063
1D,0.031397706721960156,0.20276143086528875,0.1548504890105074,2.9299087482295416,0.003608663775114696,0.09997097348158596,-0.1264239660804174,alpha065
1D,-0.031397706721960156,0.20276143086528875,-0.1548504890105074,-2.9299087482295416,0.003608663775114696,-0.09997097348158596,-0.1264239660804174,alpha066
1D,-0.020962126981136354,0.1642202354384281,-0.1276464311792793,-2.418554628288872,0.016080531768775164,-0.017464936907404055,-0.04921895166902113,alpha067
1D,-0.007622632051412808,0.1317523646858555,-0.05785575135283434,-1.100780742557554,0.27172553526654775,0.22612954999780893,-0.16459996489811646,alpha068
1D,-0.03127507664861363,0.1424338977435851,-0.2195760780549319,-4.154574364640357,4.082359382212523e-05,0.026743359148815708,-0.12523716008903163,alpha070
1D,-0.02981479712829632,0.21479019080004136,-0.1388089326483832,-2.5595102512422865,0.010915333445282645,-0.08423071325024321,-0.030304636838813792,alpha071
1D,-0.007864760714465693,0.19760944176861178,-0.0397995189100065,-0.7530422369014445,0.4519208261136952,0.20583389544843259,0.015327600481003678,alpha072
1D,0.0066280046702616256,0.10909499896747805,0.060754431761234795,1.1053300067973846,0.26982182367937907,-0.20059906683540896,-0.12685657526305105,alpha073
1D,-0.010046915134281935,0.11734995209181932,-0.08561499135867413,,,,,alpha074
1D,-0.0077061449835750815,0.11371756301425837,-0.06776565360100843,-1.2550374680201188,0.21032206938284176,0.14581718260517623,-0.24315537142437504,alpha076
1D,-0.02432560144223783,0.13530802507477907,-0.17977944344981822,-3.226026774292905,0.001384594936879947,-0.07088468301342606,-0.3697157617478437,alpha077
1D,-0.02532264106957855,0.15383431973537592,-0.16460982902344728,-3.0397156070255704,0.0025516525840999014,-0.2814101506429342,0.4851491491883677,alpha078
1D,-0.034879052998037,0.1668951890410832,-0.20898776770282526,-3.959752953245722,9.052789430875732e-05,-0.06981806192138047,0.012210325805726008,alpha079
1D,-0.014622933566950127,0.13437554153797948,-0.10882139264024582,-2.05899737436117,0.04021945716949774,-0.3443842347658299,0.2307546844220445,alpha080
1D,-0.04307757358332002,0.16996984434702062,-0.2534424488579884,-4.828727180383841,2.031071310041061e-06,0.10532060839775619,-0.6559970310399907,alpha081
1D,-0.012837169987923358,0.2008501089899946,-0.06391417984524392,-1.2093130338890288,0.22734285221418568,0.23929447440764856,-0.053375061881227204,alpha082
1D,0.01853252667298822,0.10372933724263544,0.1786623453463161,,,,,alpha083
1D,-0.04209273340664373,0.17192623598579332,-0.2448301922350115,-4.534318614657841,8.004816013045285e-06,0.08411763232268123,-0.6957913235518118,alpha084
1D,0.004025031112209364,0.13304514473623788,0.030253122879372953,,,,,alpha085
1D,0.005594217080269815,0.10560167108764563,0.05297470222442611,0.9868093631958582,0.3244256622193292,-0.10055435184640733,0.19196827467888467,alpha087
1D,-0.01849636569996541,0.2161228822322523,-0.085582634790557,-1.5850125774103476,0.11388765974490667,-0.03967691752384546,-0.17830336133151725,alpha088
1D,-0.008608628399859665,0.13238809741488392,-0.0650256976870175,-1.23719827521921,0.2168176453044323,0.1008171237172074,-0.011225082049780788,alpha089
1D,0.012030883782889074,0.0960609114551955,0.1252422405808682,,,,,alpha090
1D,0.029522433951496983,0.1266275536793019,0.23314383871195815,,,,,alpha091
1D,0.023461874775439075,0.14184070818733505,0.1654100228014371,3.063436492830882,0.0023617840781955087,0.05447602462015971,-0.5042276469329425,alpha093
1D,-0.017350197240423307,0.1589154611496675,-0.10917878672662813,-1.9923258990124626,0.047153885066129934,0.03153099630885186,-0.11926702828848379,alpha094
1D,-0.0324611194095847,0.14888573925079993,-0.2180270560023451,-4.043799478123649,6.49929927031965e-05,0.09190339461031809,-0.03072686054526308,alpha095
1D,-0.005871960640887906,0.18229245369386113,-0.03221175930161749,-0.6069160487607789,0.5442956765213025,-0.08235077461249396,0.07739839082401989,alpha096
1D,-0.044956286033193155,0.16549770234630248,-0.27164296178035463,-5.110931826430514,5.263247714387561e-07,0.08661996757251383,-0.6157034371428987,alpha097
1D,0.018544700001543804,0.10159035415534633,0.182543905430099,,,,,alpha099
1D,-0.042756908271735485,0.16715773664957034,-0.25578779139233687,-4.744156786355942,3.0772226081327968e-06,0.08117134377101559,-0.6464761001079897,alpha100
1D,-0.010136486568091524,0.13406941416428023,-0.07560625688772617,-1.4345278627500484,0.15229219742981742,-0.17638391090138922,0.51060638949295,alpha102
1D,-0.0024440635748143053,0.11874832362967161,-0.02058187854875627,-0.38173697916358473,0.7028928465451612,0.03985327711249606,-0.245916671392179,alpha104
1D,0.008187656310689255,0.1001430089270089,0.08175963952368338,,,,,alpha105
1D,-0.00421659321911707,0.1357680662697698,-0.03105732691764749,-0.5751897438736925,0.5655411932325505,0.06556667655776015,-0.10077258119689958,alpha106
1D,0.008711156110225155,0.11351046831795533,0.07674319592994935,1.4601388838046945,0.14512160365889074,-0.4209432775538878,0.5190230412623631,alpha107
1D,0.002746329332741555,0.12121616263219134,0.022656461589819484,,,,,alpha108
1D,-0.011642857856457195,0.16244051379593238,-0.07167459388292541,-1.3637021528905011,0.17351106054564552,-0.06457803861884696,-0.264840189453619,alpha109
1D,-0.0337627809982521,0.16010495828346155,-0.21087904684673162,-3.9055346026955395,0.00011329573437793622,0.08461709461648574,-0.01946644807352893,alpha110
1D,0.01066311301795982,0.16034505693755025,0.06650103983007592,1.2652685738807574,0.2065911374179351,0.08185978905994037,-0.11751853815677116,alpha111
1D,-0.033820138633794156,0.16157552597689542,-0.20931473643248596,-3.9215103301684913,0.00010589565694986143,0.07991005307687583,0.10184725994124566,alpha112
1D,0.005216132512686281,0.11122368562512405,0.046897677265138396,0.8634778127093142,0.3884871158978406,-0.16957291641723424,0.029978820281245877,alpha113
1D,0.01096896365092258,0.13371358175091708,0.08203327969596738,1.5499731788100795,0.1220364513872527,0.030632915635175565,0.12308687053273859,alpha114
1D,0.00670314252982256,0.11014000514170375,0.06086019808332533,1.1353322735384894,0.257019704380163,0.010127444552263441,-0.14373451740659693,alpha115
1D,-0.005401531316462601,0.1355892242547179,-0.03983746751375526,-0.7388749510985402,0.46048823415915097,0.17557334078055323,-0.42929595168081525,alpha116
1D,-0.03054250745876703,0.15638465900207416,-0.1953037315403293,,,,,alpha117
1D,-0.03364947701569725,0.15997325968248616,-0.2103443855709667,-3.901307168909195,0.00011514589004153148,0.08425571617501254,-0.021086508703208384,alpha118
1D,-0.00016478476527020188,0.11142833631632673,-0.0014788407573671837,-0.026536848633163117,0.9788456324737059,-0.08400997514239289,-0.23383268931174728,alpha119
1D,-0.011452645136603714,0.16924831666153795,-0.06766770484049578,,,,,alpha120
1D,-0.013305506116922116,0.13878807878238972,-0.09586922906962525,,,,,alpha121
1D,0.008204572427035412,0.10944969091157718,0.07496204291397925,1.426250136468737,0.15466035021182975,0.03474948307064167,-0.1262128210748048,alpha122
1D,-0.021863381230051753,0.1340151904390137,-0.163141067504591,-2.9770451177093347,0.003124280383981365,-0.07149197993811351,0.11032833295416111,alpha124
1D,0.0075650790468713685,0.12509309862563417,0.06047559081985301,1.095259532660353,0.274208985342114,-0.10412344656349365,0.2255479617772269,alpha125
1D,0.027891316138650764,0.15709241843796806,0.17754718156347157,3.38272813129448,0.0007961406246999445,0.09074294574345035,-0.6325216885831648,alpha126
1D,-0.0344516829486482,0.27501623252283713,-0.12527145264339026,-2.313285858893869,0.021303109882310708,0.16399307353816223,-0.4926776081717881,alpha127
1D,-0.03333383055956099,0.1382119154508949,-0.24117913749197778,-4.512048506663135,8.786010039629804e-06,0.03229337860965425,-0.1142469152949328,alpha128
1D,0.024184192952491232,0.13827434599396476,0.17490007114947262,3.2814162004549012,0.0011365340149920235,0.12819796093671057,-0.5106879626358554,alpha129
1D,0.007956850843028178,0.11729164049536228,0.06783817507730053,1.2618629986037282,0.20785051867536083,0.02402342018983548,-0.3990193064673204,alpha130
1D,-0.01530796948459497,0.11816147155114466,-0.12955127660177382,-2.349847323880878,0.019373435711687367,-0.23742846808908094,-0.00024397756386651537,alpha131
1D,-0.025311405273199562,0.15462075921472665,-0.16369991585702168,-3.0361811348055334,0.002579295783015159,0.11845458634655898,0.006952652187584896,alpha132
1D,-0.011570112693250199,0.18197838705465708,-0.06357959799794864,-1.1911633867084925,0.23439660709089508,-0.02467437455287202,-0.27087423860395043,alpha134
1D,-0.0034554639313912152,0.23024010327453948,-0.015008088870038867,-0.27754821956481135,0.7815273741185415,0.05785213082057851,-0.5007858185447143,alpha135
1D,0.015985600190559057,0.13872373678177272,0.11523334478587552,2.168102444002894,0.030818522335339542,-0.1031161297968355,1.1454264422745357,alpha136
1D,0.0038814731173429456,0.13932141214089375,0.027859846219600956,0.4983720799177462,0.6185652460186017,-0.11975952543054348,0.4525179416253726,alpha138
1D,0.012466269760176799,0.12976510095906843,0.096067969492884,1.80750805971092,0.07153424166397654,-0.23674154550781412,0.7377148125718151,alpha139
1D,0.04516730485345234,0.14614557349123578,0.3090569476342093,,,,,alpha140
1D,0.005667772557383991,0.09643723411720381,0.0587716208295204,,,,,alpha141
1D,0.029973952441084136,0.138037065515704,0.2171442310013038,4.003941782722395,7.657519508524286e-05,0.3692809044276002,0.6328156314853302,alpha142
1D,0.00779307552612765,0.1430157051304474,0.05449104711275894,1.010658364687618,0.31289237979611406,-0.03586989165103503,0.0964097755452431,alpha144
1D,-0.010823659742465169,0.13251188016514165,-0.08168067443444534,-1.5016809283966608,0.13411591137353004,0.14173349268570548,-0.1856315732819036,alpha145
1D,-0.006827219418667707,0.1413877439225292,-0.04828720813600757,-0.8942916096344358,0.3717947992651587,-0.232941684127445,1.8542294262813366,alpha146
1D,-0.0035983667589007226,0.13555902828622748,-0.026544648515058066,-0.49017839853740913,0.6243238214568235,0.027786431886299135,-0.2088645089514487,alpha147
1D,-0.03257120073267029,0.14375919454593422,-0.22656777422513363,-4.316695859472983,2.0469015874466248e-05,0.09631712922290982,-0.10503028921712776,alpha150
1D,-0.0041995449790590755,0.12101615661153517,-0.03470234964195498,-0.6426965094355698,0.5208516708039286,0.09977519572689342,0.03668008444730653,alpha151
1D,-0.005246059647184313,0.1855115136500749,-0.028278889778667896,-0.5113711602410657,0.6094373583140185,0.01114564196037309,0.23470118845600751,alpha152
1D,0.028004452099845915,0.1589285842164192,0.1762077743152306,3.2491108180398003,0.0012736001508207946,0.07617349826919595,-0.7028361125315752,alpha153
1D,0.0010682602066153682,0.13996037557775473,0.007632590311404946,0.14521993465070296,0.8846182729195775,-0.21463951782285098,0.19220907870611725,alpha155
1D,0.0065901399623339236,0.1743259528272092,0.03780355050671101,0.713275964410121,0.4761436248633977,-0.25909771846439733,-0.2588354487197857,alpha156
1D,0.010739032573478791,0.12327692044178849,0.08711308276515371,1.634386305153919,0.10307428337711971,-0.08378579082930296,0.02124445982452361,alpha157
1D,-0.07329435446119588,0.25631996807332874,-0.28594867193580337,-5.448053909646219,9.427966744471745e-08,0.32488623194280375,-0.49352935235002704,alpha158
1D,-0.07692778974214065,0.29780895055434514,-0.25831255104638845,-4.756038456060204,2.9282937295437642e-06,0.27434864847197155,-0.568886038850458,alpha159
1D,0.025506082499040236,0.1300222585278368,0.19616704699510792,3.633064552424834,0.0003230189197387344,0.19304169816372777,-0.24622849639148603,alpha160
1D,0.021106108072418285,0.14237838279468856,0.14823955475638154,2.777267168211219,0.005776999858118863,0.08245689321517301,-0.5466007423489359,alpha161
1D,-0.032746147814696286,0.14667979074262372,-0.22324921278457058,,,,,alpha162
1D,0.023719539072683163,0.13350494276726627,0.1776678719231577,3.2952481262439153,0.0010860546437762228,-0.08438504359580261,0.35271596320175735,alpha163
1D,-0.018744996412037397,0.1408936029780557,-0.1330436301991436,-2.489018408489231,0.013274988260389555,-0.03014506178905375,-0.4840819983969542,alpha164
1D,-0.019170123798391704,0.1436980182276402,-0.13340562406381432,-2.188014918383601,0.029532171697211177,-0.12151405047940003,-0.43014703154366707,alpha165
1D,0.029854937303864265,0.1984823598971281,0.15041607384826466,2.707489329268764,0.007140181168146975,0.1692439155342864,0.17190606679464038,alpha166
1D,0.01849645284696288,0.14276419146496522,0.12955946905987253,2.4307511020511283,0.015567828811046151,0.11895940499371159,-0.5483724563618955,alpha167
1D,0.018012895454657663,0.13794276266665267,0.130582388712824,2.4219425103065073,0.015955669650013344,0.2059892960860878,0.5526375992028343,alpha168
1D,0.007866646765688582,0.118172254262185,0.06656932132508113,1.220235815736089,0.22323376322456884,-0.0881344225564901,-0.5001960966520875,alpha169
1D,-0.013859792438626587,0.131108662890185,-0.10571225526291408,-1.960670251213446,0.050726473098777584,-0.193703239867309,-0.2915452501660978,alpha170
1D,0.002395625659728847,0.15496713064485815,0.015458927643301075,0.29453212919601307,0.7685201405201564,0.17926522236319828,0.027243597488506577,alpha171
1D,0.007027216718831052,0.13649505130807948,0.05148330764732343,0.9548731080150276,0.34031433970613234,-0.21520172988345515,0.7274897804377614,alpha172
1D,0.028562650713260463,0.15607622497781962,0.18300449486985973,3.486703914408825,0.0005491298348417046,0.09901769618815146,-0.6283204302300915,alpha173
1D,0.02412553011609764,0.13226502065498208,0.18240295126124031,3.3682866995587446,0.0008431214834269574,0.21366814661192463,-0.27246321220851133,alpha174
1D,0.01979025836723619,0.14209810986931382,0.13927179176019364,2.6314630183405248,0.008871558458842372,0.055657180588646396,-0.5425582000724298,alpha175
1D,-0.019709532828005652,0.10282442701650117,-0.19168142629029855,-3.5706293432790046,0.0004064970821991009,0.15580401403045632,-0.05620462479114208,alpha176
1D,-0.026137301188557963,0.1804680928404044,-0.1448305945786898,-2.7555899926545826,0.006155741236842031,0.03431715268284831,-0.09861293834662588,alpha178
1D,-0.017066101856676986,0.11022622970110708,-0.1548279561312581,-2.9048299419972143,0.003907381413786647,-0.2744142293675894,0.0035204628622271805,alpha179
1D,-0.019598798325137886,0.140209688543254,-0.13978205449826495,-2.488748724729483,0.01333385514798131,-0.07924673049489743,-0.48736476492259806,alpha183
1D,-0.0077036919972969815,0.1279274805194897,-0.06021921143145883,-0.7711821845517343,0.44171542021639787,-0.0969973872472695,-0.3707753429918794,alpha184
1D,0.038478000369411604,0.18439051811427765,0.2086766758015427,3.975824653271359,8.469402588220312e-05,-0.27244632936051144,0.08922393911257753,alpha185
1D,0.007664203899133406,0.1343642879287192,0.05704048313194125,1.0486765230435662,0.2950785072043006,-0.007435235613662798,0.7269178905999452,alpha186
1D,0.019102169200023614,0.1435136376806079,0.13310351203371923,2.465111540293598,0.014187736126846106,0.061942665081805,-0.5420112712771394,alpha187
1D,-0.01720703147094534,0.1396373988540618,-0.12322652535893194,-2.344544542514995,0.019591664591680498,-0.23385277565759066,0.21230546355863655,alpha188
1D,0.021323758655503174,0.14032902687955975,0.1519554373722318,2.854983466902418,0.0045589767730311965,0.06828428848996355,-0.5615522625011846,alpha189
1D,0.00440202453054404,0.12886763961653397,0.03415927026864898,0.6472257817469043,0.5179006134932042,-0.16573321326846327,0.05758929981523364,alpha191
