,AlphaName,SP,Pro Daily Mean,Pro Total
0,alpha002,1.6418337885183953,0.0011747937079765068,1.469528037587966
0,alpha003,-0.24210894746926323,-0.00016528104798120642,0.9165912349583232
0,alpha005,0.4470091048409451,0.00035553350393284467,1.0890362975813153
0,alpha006,1.6019680459015426,0.001097621411422702,1.43069763800232
0,alpha008,0.7745936022230456,0.0007625740744587247,1.226174155578256
0,alpha009,-1.2110993715594383,-0.0011646895085177065,0.6161554587572264
0,alpha010,-1.1225911872330792,-0.001080907773002156,0.635372859657395
0,alpha011,-0.13298482354254357,-0.000109897824486266,0.9189954690721067
0,alpha012,-0.3727844472502066,-0.0003222692813641967,0.8472403922166463
0,alpha013,1.481941238366804,0.0014256415700618908,1.5293571969099988
0,alpha014,2.670789831926864,0.002283817967193454,2.138853287982864
0,alpha015,1.0446444066368126,0.0007156938802483957,1.2427774355673291
0,alpha016,2.4712484719725873,0.0021976088568180178,2.0590741353066324
0,alpha017,3.7529892607586803,0.0033923188823663584,3.0090497664205316
0,alpha018,-1.9582977773608592,-0.0017062913921861548,0.5152969259432116
0,alpha019,2.5914751692209923,0.0026093352923872402,1.3155214816394076
0,alpha020,-0.5761063518951658,-0.0003598773915199908,0.8555784971527575
0,alpha022,-0.5005572496326216,-0.0003527376093825898,0.8585680445367022
0,alpha024,-1.7003098395086624,-0.0014822063311886484,0.5676676657286556
0,alpha025,0.9282539376900153,0.0008601175710385585,1.2744157706012507
0,alpha026,1.5001510791696264,0.0010882265436373032,1.3669298779442303
0,alpha028,2.107505119819266,0.0018389264612786885,1.8539617053526471
0,alpha029,1.5664648326167607,0.0013245513023732959,1.522382270663918
0,alpha030,0.022495286283601864,1.8136050821037212e-05,0.9662078617700598
0,alpha031,0.423828667791876,0.00029459131610816967,1.0735861536255775
0,alpha032,3.2625765770900177,0.002604491825866826,2.4286639692454037
0,alpha033,0.9010985804787306,0.0009934295592394272,1.3213663665902387
0,alpha034,1.4699644623071648,0.0012812138412215356,1.5121663663999307
0,alpha036,1.3637563410563327,0.0010339026147784711,1.1646186166972345
0,alpha037,-0.5717668617670117,-0.0004887649486032031,0.7976530734344698
0,alpha038,0.9272481640186003,0.0008812278675386171,1.2886875077043356
0,alpha039,-0.2874886950557261,-0.0002589708518460672,0.9552732518968166
0,alpha040,1.589855451580587,0.0013040720638579294,1.519213495657933
0,alpha041,-0.21662089763291456,-0.00019753699640072406,0.8814737902202366
0,alpha042,-1.283402195913525,-0.0010202178461570215,0.6621818504487604
0,alpha043,0.9664059368071013,0.0007314039904630945,1.1801957717911653
0,alpha044,1.7078267419792525,0.0012560497865092407,1.5147020549328942
0,alpha045,0.46325181714074043,0.0003396846773230464,1.0854590395718422
0,alpha047,-1.3038674681552094,-0.0008866579977402397,0.7160542832299682
0,alpha049,-0.032034825022143554,-3.132926093785704e-05,0.935775603557092
0,alpha050,-0.6556095656116194,-0.00045590459742109884,0.8401670183820183
0,alpha051,-0.10865524362826039,-0.0001056238678303866,0.9227792315289907
0,alpha052,-0.6149008844979704,-0.000593203753157129,0.9105225040809544
0,alpha053,1.470513553155382,0.0013647369303279257,1.53343433706595
0,alpha054,-0.7360010296713029,-0.0005240883254216328,0.7995212046221918
0,alpha055,0.8162824543893386,0.0005522143373988413,1.176635906190537
0,alpha057,-0.7810972971572749,-0.0005645560385598297,0.8027950146578258
0,alpha060,0.3028538455452275,0.0002839946945704702,1.0450917564947984
0,alpha066,0.3154258364145771,0.00023691633365359227,1.047746575531376
0,alpha072,-0.01400880636549206,-1.109290547833398e-05,0.958485261016612
0,alpha077,-0.16675121112486893,-0.00010921807864617965,0.941459691563629
0,alpha078,0.24771112759667233,0.00018952100068087195,1.026932357563423
0,alpha083,-1.433281366492476,-0.0010876668733114877,0.6531354063920111
0,alpha084,0.8097718877451159,0.0006422487134017065,1.1526394232429342
0,alpha085,0.14057988683820077,0.00011372851354545862,0.9982325349627118
0,alpha088,1.660327396250786,0.0021863043174720964,1.8178331449694518
0,alpha094,0.13153702335086578,0.00011602941701700282,0.9938069621137706
0,alpha098,1.3206450181054188,0.000839351123632536,1.2875686840907088
0,alpha101,2.0034895008433162,0.0015865037571917288,1.7061248179283426
